Nombre;Ciudad;Capacidad
Estadio Municipal Coyam;Lonquimay;600
Estadio Panguesillo;Salamanca (Panguesillo);600
Estadio Municipal de Pica;Pica;600
Estadio Municipal de Nancagua;Nancagua;600
Estadio Caupolicán de Huelquén;Paine (Huelquén);600
Estadio Ferroviario de Paine;Paine;600
Estadio Las Delicias de Viluco;Buin (Viluco);600
Estadio Colonia Kennedy;Paine (Hospital);600
Estadio Hospital de Pitrufquén;Pitrufquén;600
Complejo Deportivo Universidad de Tarapacá;Arica;600
Estadio Víctor Chávez Alcayaga;Arica;600
Estadio Cerro La Cruz;Arica;600
Estadio Asociación Andina de Fútbol;Arica;600
Estadio Rafael Rivas;Santiago (Renca);600
Estadio Santa Rosa de Chena;Santiago (Padre Hurtado);600
Estadio Thomas Bata;Peñaflor;600
Estadio Unión San José;Peñaflor;600
Estadio Fiscal Bonifacio Reyes;El Monte;600
Estadio Alto Jahuel Unido;Buin (Alto Jahuel);600
Estadio Maipo;Buin (Maipo);600
Estadio Municipal Patricia;Santiago (Las Condes);600
Estadio Santa Emilia;María Pinto (Santa Emilia);600
Estadio Las Taguas;Curacaví (Las Taguas);600
Estadio Esmeralda;Colina;600
Estadio Parque Mahuidahue;Santiago (Recoleta);600
Estadio Municipal de Quirihue;Quirihue;600
Estadio Municipal de Navidad;Navidad;600
Estadio Municipal de Quilleco;Quilleco;600
Estadio Marista de Villa Alemana;Villa Alemana;600
Estadio Municipal Lomas de Chorrillos;Viña del Mar;600
Estadio La Bombonera de Bollenar;Melipilla (Bollenar);600
Estadio San Bernardo de Mallarauco;Melipilla (Mallarauco);600
Estadio Municipal Julio Ruiz Palma;Portezuelo;600
Estadio ANFA Villa Alemana;Villa Alemana;600
Complejo Deportivo Banco Santander;Santiago (Peñalolén);600
Complejo Deportivo Codelco;Santiago (Puente Alto);600
Estadio 21 de Mayo;Talca;600
Estadio José Foncea Aedo;Talca;600
Estadio Santa Ana FC;Talca;600
Estadio Robert Kennedy;Santiago (Estación Central);600
Estadio Lo Prado;Santiago (Lo Prado);600
Estadio Lo Valledor Norte;Santiago (Pedro Aguirre Cerda);600
Campo Deportivo Liga Norte de Fútbol;Lampa (Estación Colina);600
Estadio Escuela Hogar;Curicó;600
Estadio Municipal de Tirúa;Tirúa;600
Estadio Juventud Torino;Rinconada de Los Andes;600
Estadio Carlos González Olivares;Los Vilos (Guangualí);600
Estadio Liceo San José de Requínoa;Requínoa;600
Complejo Deportivo ANFA Valdivia;Valdivia;600
Estadio Municipal de Queilén;Queilén;594
Estadio La Caleta;Taltal;576
Estadio Municipal de Serón;Río Hurtado (Serón);576
Cancha N°2 Estadio Municipal de Mejillones;Mejillones;576
Estadio Municipal de Curarrehue;Curarrehue;572
Estadio Municipal de Loncoche;Loncoche;560
Estadio Municipal de Los Lirios;Requínoa (Los Lirios);560
Estadio Marista de Quillota Instituto Rafael Ariztía;Quillota;560
Estadio Atlético Carlos Valentín García;Osorno;560
Estadio Chacabuco de El Carmen;El Carmen;560
Estadio Jorquera;Salamanca (Jorquera);560
Estadio Cuncumén;Salamanca (Cuncumén);560
Estadio Municipal de San Pablo;San Pablo;558
Estadio Municipal de Ollagüe;Ollagüe;550
Estadio Astaburuaga;Talca;550
Estadio Municipal de Retiro;Retiro;545
Complejo Deportivo Alejandro Soria Varas;Iquique;540
Complejo Deportivo Escolar Corvallis;Antofagasta;540
Estadio Municipal de Romeral;Romeral;540
Estadio Municipal de Vichuquén;Vichuquén;540
Cancha Alto del Carmen;Alto del Carmen;540
Complejo Deportivo Santa Elvira;Santiago (Puente Alto);540
Estadio Municipal de Trovolhue;Carahue (Trovolhue);539
Estadio Municipal de Colchane;Colchane;528
Estadio Club Deportivo Pencahue;Pencahue;520
Estadio Sargento Aldea;Santiago (La Granja);520
Estadio Francisco Bermúdez;Punta Arenas;510
Estadio Lourdes;Rancagua;504
Cancha N°2 Estadio Monumental;Santiago (Macul);500
Estadio Municipal de Conchalí;Santiago (Conchalí);500
Estadio Municipal de Cerro Navia;Santiago (Cerro Navia);500
Estadio Municipal de Frutillar;Frutillar;500
Complejo Deportivo Sergio Sandoval Parada;Coronel;500
Complejo Deportivo de Rugby UC;Santiago (Las Condes);500
Estadio Municipal Complejo Nororiente;Rancagua;500
Cancha N°2 Estadio Municipal Lucas Pacheco;Talagante;500
Estadio Anglo American;Nogales;500
Estadio Municipal de Villa Tijeral;Renaico (Tijeral);500
Estadio Municipal de Lumaco;Lumaco;500
Estadio Municipal de Capitán Pastene;Lumaco (Capitán Pastene);500
Estadio Municipal de Pozo Almonte;Pozo Almonte;500
Estadio Municipal Benito Juárez;Santiago (Cerrillos);500
Estadio AFAO Media Hacienda;Ovalle;500
Complejo Deportivo Juan Soldado;La Serena (Las Compañías);500
Cancha Parque Espejo del Sol;La Serena (Las Compañías);500
Estadio Escuela Naval Arturo Prat;Valparaíso;500
Estadio Lo Gallardo;San Antonio (Lo Gallardo);500
Complejo Deportivo Torino;San Antonio (Llolleo);500
Estadio El Pinar;Santiago (San Joaquín);500
Estadio Municipal de Cherquenco;Vilcún (Cherquenco);500
Complejo Deportivo Esteban Alvarado;Arica;500
Estadio Marista;Santiago (Estación Central);500
Estadio Clara Estrella;Santiago (Lo Espejo);500
Estadio Complejo Deportivo Carlos Abarca González;Santiago (El Bosque);500
Estadio Los Jardines;Santiago (Padre Hurtado);500
Estadio Marruecos;Santiago (Padre Hurtado);500
Cancha Los Cerezos;Calera de Tango;500
Estadio Valdivia de Paine;Buin (Valdivia de Paine);500
Estadio Huracán de Maipo;Buin (Maipo);500
Estadio CSD Comercio de Buin;Buin;500
Estadio Linderos;Buin (Linderos);500
Estadio José Arrieta;Santiago (La Reina);500
Estadio Municipal de Pichidegua;Pichidegua;500
Complejo Deportivo Estrella Manuel Rodríguez;Santiago (La Florida);500
Estadio Unión Miraflores;Curacaví (Lolenco);500
Estadio Atlanta de Curacaví;Curacaví;500
Estadio Unión Chilena;Curacaví (Los Panguiles);500
Estadio Municipal de Putú;Constitución (Putú);500
Estadio Campo de Deportes Club Gimnástico Alemán;Llanquihue;500
Estadio Álvaro Salvadores Arias;Lanco;500
Estadio Municipal de Antuco;Antuco;500
Complejo Deportivo Municipal Forestal “Johnatan Araya Olivares”;Viña del Mar;500
Estadio Atlético Instituto Alemán Osorno;Osorno;500
Estadio Municipal de Las Cruces;El Tabo (Las Cruces);500
Complejo Deportivo Orompello;Los Ángeles;500
Estadio Bella Esperanza;Melipilla;500
Estadio El Belloto;Quilpué;500
Estadio Municipal Oriente;Talca;500
Estadio Costanera;Talca;500
Estadio Universidad de Talca;Talca;500
Estadio Colegio San Pedro Nolasco;Santiago (Vitacura);500
Estadio Santa Filomena;Santa María (Jahuel);500
Estadio Audino Ortiz;Petorca (Hierro Viejo);500
Estadio El Bajo;Petorca (El Bajo);500
Estadio La Ñipa;Petorca (La Ñipa);500
Estadio Paula Jaraquemada;Paine;500
Centro Deportivo Bavaria;Paine;500
Estadio CDS Algarrobo;Paine (Hospital);500
Estadio Santa Marta de Champa;Paine (Champa);500
Estadio Pedro José Cuevas;Paine (La Aparición);500
Estadio Alberto Letelier Llona;Paine (Rangue);500
Estadio La Huachera;Paine (Pintué);500
Complejo Deportivo Atenas;Coquimbo;500
Estadio Municipal de Hualpín;Teodoro Schmidt (Hualpín);500
Campo Deportivo Colegio Lincoln International Academy;Colina (Chicureo);500
Estadio Mirador Viejo;Santiago (Independencia);500
"Estadio Vicente ""Potrerillos"" Salinas";Santiago (Quinta Normal);500
Canchas de Lo Martínez;Santiago (La Pintana);500
Complejo Deportivo Fundición Paipote;Copiapó (Paipote);500
Estadio O'Higgins de Pueblo de Indios;San Vicente de Tagua Tagua (Pueblo de Indios);500
Complejo Deportivo Marcelo Vásquez;Antofagasta;500
Campo Deportivo Instituto Obispo Silva Lezaeta;Calama;500
Estadio Municipal de Baquedano;Sierra Gorda (Baquedano);500
Estadio Pedro Cataldo;Panquehue (San Roque);500
Estadio La Viña;Cabildo (La Viña);500
Complejo Deportivo Bello Horizonte;Puchuncaví (Las Ventanas);500
Estadio La Chocota;Puchuncaví (La Chocota);500
Campo Deportivo Instituto Santa María;Limache;500
Estadio Sotaquí;Ovalle (Sotaquí);500
Campo Deportivo San Alfonso;Los Vilos (Quilimarí);500
Estadio Jedimar;Mostazal (La Punta);500
Estadio Mariano Polanco;Pichilemu;500
Estadio Municipal de Tinguiririca;Chimbarongo (Tinguiririca);500
Estadio Deportivo Chile;Chimbarongo;500
Estadio Club Deportivo Nuevo Horizonte;Chimbarongo;500
Estadio Español de Linares;Linares;500
Estadio Atlético Universidad del Bío-Bío;Chillán;500
Complejo Deportivo Cuatro Ases;San Carlos (Cape);500
Cancha N°2 Estadio Municipal de Yungay;Yungay;500
Cancha del Cura;Penco (Lirquén);500
Estadio Forestal;Nacimiento;500
Campo Deportivo Windsor School;Valdivia;500
Estadio Municipal de Purranque;Purranque;500
Estadio Parque Municipal de Castro;Castro;500
Estadio Municipal de Coyhaique;Coyhaique;490
Estadio Municipal de Quemchi;Quemchi;483
Estadio Municipal de Camiña;Camiña;480
Complejo Deportivo Moquella;Camiña (Moquella);480
Estadio El Blanquillo;Zapallar (Catapilco);480
Estadio Municipal de Tierras Blancas;Coquimbo (Tierras Blancas);480
Estadio Municipal de San Ignacio;San Ignacio;480
Cancha Conay;Alto del Carmen (Conay);480
Estadio Las Brisas;Santiago (Puente Alto);480
Estadio Municipal de San José de la Mariquina;Mariquina;458
Estadio Municipal de Lago Ranco;Lago Ranco;458
Estadio Municipal de Lastarria;Gorbea (Lastarria);454
Complejo Deportivo Minera Escondida;Antofagasta;450
Estadio Fiscal de Cobquecura;Cobquecura;450
Estadio Florida Loma Blanca;Santiago (Maipú);450
Estadio SILA;Los Andes;450
Estadio Colegio Sagrados Corazones de Manquehue;Santiago (Vitacura);450
Estadio Unión Central Tranquilla;Salamanca (Tranquilla);450
Cancha Jorge Toro;Villa Alemana;450
Complejo Deportivo Asociación de Fútbol Río Elqui;La Serena;450
Estadio Cañahual Llimpo;Salamanca (Llimpo);448
Estadio Regional de Coyhaique;Coyhaique;444
Estadio Atlético Regional de Coyhaique;Coyhaique;436
Estadio Municipal de Putre;Putre;433
Estadio Municipal Manuel Bustos Guzmán;Machalí (Coya);432
Estadio Municipal de Toconao;San Pedro de Atacama (Toconao);432
Estadio Municipal de Quilaco;Quilaco;432
Estadio Municipal Rogelio Ramírez Ogaz;Malloa;420
Estadio Luis Jelves Farías;Papudo;420
Estadio Municipal El Abra;Requínoa;420
Estadio Tricolor de Puerto Montt;Puerto Montt;420
Estadio Municipal San Agustín de Lemuy;Puqueldón (Lemuy);420
Estadio Municipal de Freirina;Freirina;420
Estadio Camilo Olavarría;Coronel;420
Estadio CD Chillepín;Salamanca (Chillepín);420
Estadio Santa Teresa;Los Vilos (Caimanes);420
Campo Deportivo Colegio San Pedro Valle Grande;Lampa (Valle Grande);420
Estadio Dávila;Santiago (Pedro Aguirre Cerda);402
"Cancha N° 2 ""Segundo 'Chirimino' Mamani""";Arica;400
Monasterio Celeste;Requínoa;400
Complejo Deportivo Ciudad de Campeones;Santiago (Puente Alto);400
Club de Campo Cobreloa;Calama;400
Estadio Municipal Alejandro Barrientos Barría;Porvenir;400
Estadio Municipal de Contulmo;Contulmo;400
Estadio Municipal de Puaucho;San Juan de la Costa (Puaucho);400
Estadio Municipal de La Reina;Santiago (La Reina);400
Estadio Villa Ríos;Santiago (Independencia);400
Estadio Municipal de Alhué;Alhué;400
Estadio Juventud Los Perales;Villa Alhué;400
Estadio Municipal de Renaico;Renaico;400
Estadio Tegualda;Temuco;400
Cancha Microbuseros;Temuco (Labranza);400
Estadio Municipal de Ercilla;Ercilla;400
Estadio Pillanlelbún;Lautaro (Pillanlelbún);400
Parque Los Pinares;Antofagasta;400
Complejo Deportivo 23 de Marzo;Calama;400
Estadio Independencia;Calama;400
Estadio Municipal de Los Loros;Tierra Amarilla (Los Loros);400
Complejo Deportivo Tabaqueros;Río Hurtado) (Tabaqueros);400
Estadio Municipal Botafogo;Viña del Mar;400
Campo Deportivo Colegio de los Sagrados Corazones Padres Franceses;Viña del Mar;400
Estadio Estrella de Nazareth;Peñaflor;400
Campo Deportivo Pablo Vargas;El Monte;400
Estadio Colegio del Verbo Divino;Santiago (Las Condes);400
Estadio Nuevo Amanecer;Santiago (La Florida);400
Estadio San Luis de Campolindo;Curacaví;400
Estadio Tomás Castillo;Diego de Almagro;400
Complejo Deportivo Pisco Elqui;Paihuano (Pisco Elqui);400
Estadio Santa Filomena;Colina;400
Campo Deportivo Colegio Dunalastair Chicureo;Colina (Chicureo);400
Campo Deportivo Colegio San José de Chicureo;Colina (Chicureo);400
Complejo Deportivo COF (Club Oriente de Fútbol);Colina;400
Estadio Unión Retiro;Hijuelas;400
Estadio Municipal de Puqueldón;Puqueldón;400
Auditorio Alfredo Guillermo Bravo;Valparaíso;400
Estadio Municipal de Tucapel;Tucapel;400
Estadio El Bajo;Melipilla;400
Estadio Santa Rosa de Chocalán;Melipilla (Chocalán);400
Estadio Lidia Matte;Melipilla (Mallarauco);400
Estadio Pedro Marín Fernández;Melipilla (San Manuel);400
Estadio Unión Balmaceda;Melipilla;400
Estadio Unión San Ignacio;Calera de Tango;400
Cancha Santa Ana;Santiago (Recoleta);400
Estadio Lo Velásquez;Santiago (Renca);400
Estadio 21 de Mayo;Curicó;400
Estadio Vicente Acuña Parra;Talca;400
Estadio Aurora de Chile;Talca;400
Estadio Manuel Ahumada Cirano;Talca;400
Complejo Deportivo Flor del Llano;San Clemente;400
The Craighouse School Sport Campus;Santiago, (Lo Barnechea);400
Estadio Municipal de Crucero;Río Bueno, (Crucero);400
Complejo Deportivo Santa Catalina;Santiago, (La Florida);400
Estadio Villaseca;Buin;400
Cancha El Cerrillo;Buin (El Cerrillo);400
Estadio Santa Loreto;Buin (El Monte);400
Estadio Club Deportivo Real Madrid de Paine;Paine;400
Estadio Emilio Núñez;Paine (Cardonal Bajo);400
Estadio Chada;Paine (Chada);400
Campo Deportivo Juventud Ovalle;San Francisco de Mostazal;400
Cancha Chica Olivar Alto;Olivar (Olivar Alto);400
Estadio La Higuera;Santa María (Jahuel);400
Cancha N° 3 Estadio Municipal de San Bernardo;Santiago (San Bernardo);400
Cancha El Faro;Santiago (San Bernardo);400
Complejo Deportivo Liga Nuñoa;Santiago (San Bernardo);400
Complejo Deportivo Liga San José - Liga Lipangue;Lampa (Lipangue);400
Campo Deportivo Campus Antumapu;Santiago (La Pintana);400
Complejo Deportivo Liga Amigos del Fútbol;Santiago (Peñalolén);400
Complejo Deportivo Huechuraba;Santiago (Huechuraba);400
Complejo Deportivo Rinconada;Santiago (Huechuraba);400
Complejo Deportivo Liga Unida de Fútbol;Santiago (Huechuraba);400
Complejo Deportivo Liga La Reina;Santiago (Huechuraba);400
Club El Valle Ciudad Empresarial;Santiago (Huechuraba);400
Estadio Pedro Valenzuela;Cabildo (Los Molinos);400
Estadio Ferro Minas Lambert;La Serena (Lambert);400
Complejo Deportivo CORDEP El Paraíso;La Serena;400
Cancha Limarí;Ovalle (Limarí);400
Estadio Nueva Aurora;Ovalle (Nueva Aurora);400
Estadio Gregorio Estay;Puchuncaví (El Rungue);400
Complejo Deportivo Minera Florida;Alhué (El Asiento);400
Estadio Cincuentenario;Coihueco;400
Estadio Maitenco;Treguaco (Maitenco);400
Estadio Grado Vocacional;Yungay;400
Estadio El Morro de Campanario;Yungay (Campanario);400
Complejo Deportivo Las Salinas;Talcahuano;400
Cancha La Bombonera;Concepción;400
Estadio Independiente de Paillihue;Los Ángeles (Paillihue);400
Estadio Municipal de Estación Yumbel;Yumbel (Estación Yumbel);400
Cancha Coinac;Nacimiento;400
Campo Deportivo Avenida Estación;Nacimiento;400
Estadio Villa Esperanza;Mulchén;400
Estadio Huequén;Angol (Huequén);400
Estadio Teja Independiente;Valdivia;400
Cancha Parque Saval;Valdivia;400
Estadio Pablo Mesas;Valdivia;400
Canchas Parque Urbano Catrico;Valdivia;400
Cancha Municipal Trébol Sur;Valdivia;400
Cancha Club Deportivo Naval Calle Calle;Valdivia;400
Estadio Club Deportivo Estrella;Frutillar;400
Estadio Municipal Luis Sánchez;Puerto Williams;400
Estadio Municipal de Niebla;Valdivia, (Niebla);375
Estadio Municipal de Puerto Chacabuco;Aysén, (Puerto Chacabuco);370
Estadio San Gregorio;Santiago (La Granja);360
Estadio Municipal de San Fabián de Alico;San Fabián de Alico;360
Estadio Municipal de Quidico;Tirúa (Quidico);360
Estadio Municipal de Pencahue;Pencahue;360
Estadio Municipal de La Higuera;La Higuera;360
Estadio Municipal de Pichasca;Río Hurtado (Pichasca);360
Estadio Municipal de Licantén;Licantén;360
Auditorio Municipal Benito Parraguez;Valparaíso;360
Estadio 18 de Septiembre;Talca;360
Complejo Deportivo Belgrano;Talca;360
Estadio San Ramón de Graneros;Graneros;360
Cancha Estrella del Oriente;Paihuano (Horcón);358
Estadio Municipal Guillermo Castillo Alaniz;Maule;350
Estadio Municipal Las Salinas;Gorbea;350
Estadio Municipal de Villa Los Boldos;Toltén (Villa Los Boldos);350
Estadio Municipal de Ránquil;Ñipas;350
Estadio Municipal de La Estrella;La Estrella;350
Estadio Municipal de La Tirana;Pozo Almonte (La Tirana);350
Estadio Municipal Guillermo Barrios Vargas;Curepto;350
Complejo Deportivo Municipal El Maitén;Viña del Mar;350
Estadio Municipal de San Rosendo;San Rosendo;350
Estadio La Florida;Talca;350
Estadio Numpay;Maule (Numpay);350
Estadio Municipal de Reumén;Paillaco (Reumén);350
Estadio Chacao;Ancud (Chacao);350
Campo Deportivo Colegio Fernando de Aragón Puente Alto;Santiago (Puente Alto);350
Las Siete Canchas de Renca;Santiago (Renca);350
Estadio Deportivo Católica;Rinconada de Los Andes;350
Estadio Municipal Arturo Allanao;Puerto Cisnes;348
Estadio Arturo Rojas Paredes;Santiago (Estación Central);336
Estadio La Chuchoca;Melinka;336
Estadio Municipal Sergio ‘Cholo’ Barrios;Licantén (Iloca);336
Estadio Michaihue;Concepción (San Pedro de la Paz);336
Estadio Municipal de Futaleufú;Futaleufú;334
Estadio Lo Hermida;Santiago (Peñalolén);325
Estadio Municipal de Pahuil;Chanco (Pahuil);325
Estadio Municipal de Villa Mañihuales;Aysén (Villa Mañihuales);324
Estadio Domeyko;Vallenar (Domeyko);320
Estadio Ciruelos;Mariquina (Ciruelos);316
Estadio Los Jardines;Santiago (Ñuñoa);315
Estadio Unión Palestino;Cañete;310
Estadio Viejos Cracks;Puerto Montt;302
Centro Deportivo Conchalí;Santiago (Conchalí);300
Estadio Los Maitenes;San José de Maipo (Los Maitenes);300
Campo Deportivo San Alfonso;San José de Maipo (San Alfonso);300
Estadio Huertos Familiares;Til Til (Huertos Familiares);300
Estadio Ferroviario Polpaico;Til Til (Polpaico);300
Estadio Rungue;Til Til (Rungue);300
Estadio Montenegro;Til Til (Montenegro);300
Estadio Mayor;Santiago (Peñalolén);300
Estadio Campo Militar Peñalolén;Santiago (Peñalolén);300
Club de Campo Entel;Santiago (Peñalolén);300
Campo Deportivo Facultad de Economía y Empresa UDP;Santiago, (Huechuraba);300
Estadio San Ignacio;Santiago (Providencia);300
Estadio Español de Las Condes;Santiago (Las Condes);300
Club Palestino;Santiago (Las Condes);300
Estadio Colegio Alemán de Santiago;Santiago (Las Condes);300
Estadio Colegio Wenlock School;Santiago (Las Condes);300
Sport Campus Nido de Águilas;Santiago (Lo Barnechea);300
Campo Deportivo Colegio Santiago College;Santiago (Lo Barnechea);300
Club Médico;Santiago (Lo Barnechea);300
Estadio Sebastián Gaete;Arauco;300
Estadio Municipal de Ramadillas;Arauco (Ramadillas);300
Estadio Nonguén;Concepción (Nonguén);300
Campo Deportivo Bellavista;Concepción;300
Cancha Lan B;Concepción (Hualpén);300
Estadio Municipal de Chaitén;Chaitén;300
Estadio Municipal de Guanaqueros;Coquimbo (Guanaqueros);300
Estadio Cendyr Manutara;Santiago (La Florida);300
Estadio Polideportivo Enrique Soro;Santiago (Independdencia);300
Estadio Enel;Santiago (Independencia);300
Complejo Deportivo Costanera Norte;Antofagasta;300
Cancha Villa Ascotán;Calama;300
Cancha Roja;Calama;300
Campo Deportivo Colegio Chuquicamata;Calama;300
Estadio América de El Monte;El Monte;300
Cancha Deportivo Caupolicán;El Monte;300
Estadio Municipal de Ninhue;Ninhue;300
Cancha Esmeralda;Calama;300
Estadio Banco de Chile;Santiago (Vitacura);300
Complejo Deportivo Talinay;Santiago (La Reina);300
Estadio Academia Politécnica Naval;Viña del Mar;300
Complejo Deportivo La Higuera;Ovalle;300
Complejo Deportivo La Chimba;Ovalle (La Chimba);300
Campo Deportivo Unión Campesina;Ovalle (Unión Campesina);300
Complejo Deportivo Profesores;Ovalle;300
Campo Deportivo Parque Gabriel Coll;La Serena;300
Complejo Deportivo Don Florito;Coquimbo (Tierras Blancas);300
Cancha Liga Amateur Río Huatulame;Monte Patria (El Palqui);300
Complejo Deportivo Bajos de Matte;Buin;300
Estadio Santa Rita;Buin (Alto Jahuel);300
Cancha Cruz del Sur;Buin (Alto Jahuel);300
Estadio Estrella de Huelquén;Paine (Huelquén);300
Estadio San Javier del Tránsito;Paine (El Tránsito);300
Estadio Club Deportivo Aculeo;Paine (Pintué);300
Cancha Águila Sur;Paine (Angostura de Paine);300
Cancha Águila Norte;Paine (Hospital);300
Cancha Santa Eugenia;Paine;300
Estadio Santa Teresa de Huelquén;Paine (Huelquén);300
Cancha La Victoria;Paine (Huelquén);300
Cancha Santa Teresa de Escorial;Paine (El Escorial);300
Estadio Renacer de Lo Herrera;San Bernardo (Lo Herrera);300
Estadio San Jorge de Los Morros;Santiago (San Bernardo);300
Estadio San Adolfo;Santiago (San Bernardo);300
Cancha Santa Filomena de Nos;Santiago (San Bernardo);300
Estadio Esteban Bustos Muñoz;Santiago (San Bernardo);300
Cancha Santa Marta;Santiago (San Bernardo);300
Estadio Lautaro de La Laguna;Zapallar (La Laguna de Zapallar);300
Cancha Club Deportivo Loncura;Quintero (Loncura);300
Estadio Club Deportivo Jocelyn;La Cruz (Pocochay);300
Estadio Juan Stambuk;Olmué;300
Cancha Quebrada de Alvarado;Olmué;300
Cancha Club Deportivo Granizo;Olmué;300
Estadio Limachito;Limache;300
Cancha Los Leones;Limache;300
Estadio El Bajío;Quillota;300
Estadio Rural Daniel Durán;Quillota;300
Estadio Agroil de Boco;Quillota (Boco);300
Campo Deportivo 20 de Septiembre;Quillota (San Pedro);300
Campo Deportivo Colegio Diego Echeverría;Quillota;300
Estadio José Muñoz;Casablanca (Lo Ovalle);300
Estadio Santa Bárbara;Casablanca;300
Estadio Lagunillas;Casablanca (Lagunillas);300
Estadio Francisco Bulnes;Panquehue (Viña Errázuriz);300
Cancha Mirador;Panquehue;300
Estadio Fundición Chagres;Catemu;300
Cancha Juventud Santa Rosa;Catemu;300
Cancha Monte Grande;Cabildo;300
Estadio Unión El Valle;Petorca (Chincolco);300
Estadio Sol Naciente;Petorca (Chincolco);300
Estadio Unión Serrano;La Ligua;300
Estadio Club Deportivo Flecha;La Ligua;300
Campo Deportivo La Higuera;La Ligua (La Higuera);300
Estadio Brusan;La Ligua (Los Molles);300
Cancha Santa Clara;San Esteban (Cariño Botado);300
Cancha El Cobre;San Esteban;300
Cancha Independiente San Esteban;San Esteban;300
Cancha Los Chacayes;San Esteban (Los Chacayes);300
Cancha Club Deportivo Horcón;Puchuncaví (Horcón);300
Estadio Rinconada de Alcones;Marchigüe (Rinconada de Alcones);300
Estadio Santa Elena de Codao;Peumo (Codao);300
Estadio Honorino Landa;Santiago (Peñalolén);300
Estadio Presidente Kennedy;Santiago (Lo Prado);300
Estadio Zambrano;Santiago (Lo Prado);300
Estadio Villa Ecuador;Santiago (Lo Prado);300
Campo Deportivo Instituto La Salle;Santiago (La Florida);300
Estadio Club Deportivo Colonia;Santiago (Quilicura);300
Estadio Escolar Municipal de Peñaflor;Peñaflor;300
Estadio CSD Peñaflor;Peñaflor;300
Cancha Unión Escudo;Peñaflor;300
Canchas Liga San Javier;Peñaflor (Malloco);300
Cancha Santa Sofía;Calera de Tango;300
Estadio Julio Covarrubias;Santiago (Padre Hurtado);300
Campo Deportivo Ricardo Claro Valdés;Santiago (Padre Hurtado);300
Cancha N°3 Estadio Municipal Lucas Pacheco Toro;Talagante;300
Cancha Nueva Imperial;Talagante;300
Cancha Club Deportivo Talagante;Talagante;300
Cancha Domingo Toro Herrera;Talagante;300
Estadio El Roto Chileno;Talagante (El Roto Chileno);300
Cancha Santa Gabriela;Talagante (El Oliveto);300
Estadio CD Brisas del Maipo;Isla de Maipo (La Islita);300
Cancha Gabriela Mistral;Isla de Maipo (La Islita);300
Cancha Estrella de San Luis;Isla de Maipo;300
Cancha Club Deportivo Gacitúa;Isla de Maipo;300
Cancha Nacional Miraflores;Isla de Maipo (Miraflores);300
Cancha Vicente Salinas;Isla de Maipo (La Villita);300
Cancha Las Mercedes;Isla de Maipo (Las Mercedes);300
Cancha San Vicente de Naltagua;Isla de Maipo (San Vicente de Naltagua);300
Cancha Bandera de Chile;Isla de Maipo (San Antonio de Naltagua);300
Estadio Las Mercedes;María Pinto (Las Mercedes);300
Estadio Vista Hermosa;María Pinto (Chorombo Bajo);300
Estadio Rosa Elvira Matte;María Pinto (Ibacache);300
Estadio Río de la Plata;Curacaví;300
Estadio Ramón Noguera;Melipilla (Mallarauco);300
Cancha Unión Esmeralda;Melipilla (Esmeralda);300
Estadio Carmen Bajo;Melipilla (Carmen Bajo);300
Estadio San Alfonso de Codigua;Melipilla (Codigua);300
Cancha La Cabaña;Melipilla (San Manuel);300
Cancha Estrella de Culiprán;Melipilla (Culiprán);300
Cancha Unión Culiprán;Melipilla (Culiprán);300
Cancha Arturo Prat de Loica;San Pedro (Loica);300
Cancha La Manga;San Pedro (La Manga);300
Cancha Montealegre de Corneche;San Pedro (Corneche);300
Campo Deportivo Sergio Parra;Lampa (Lo Vargas);300
Estadio Ferro Lampa;Lampa (Estación Colina);300
Cancha La Vilana;Lampa (Estación Colina);300
Estadio Club Deportivo Lo Castro;Lampa (Lo Castro);300
Estadio Club Deportivo Alianza de Santo Domingo;Santo Domingo;300
Estadio Municipal de Paihuano;Paihuano;300
Campo Deportivo Nueva Talcuna;Vicuña (Nueva Talcuna);300
Cancha La Pampilla de San Isidro;Vicuña (Calingasta);300
Cancha Joaquín Vicuña;Vicuña;300
Estadio Los Pimientos;Vicuña (El Tambo);300
Estadio El Tambo;Salamanca (El Tambo);300
Cancha Quelén Bajo;Salamanca (Quelén Bajo);300
Estadio Quilimarí;Los Vilos (Quilimarí);300
Estadio Santa Mónica de Litueche;Litueche;300
Estadio La Boca;Navidad (La Boca);300
Estadio Municipal de Pichirropulli;Paillaco (Pichirropulli);300
Estadio Santa Filomena;Paillaco (Santa Filomena);300
Campo Deportivo Colegio San Lorenzo;Copiapó;300
Estadio Inca de Oro;Diego de Almagro (Inca de Oro);300
Cancha Samo Alto;Río Hurtado (Samo Alto);300
Complejo Deportivo Municipal Santa Julia;Viña del Mar;300
Cancha Villa Dulce;Viña del Mar;300
Estadio Municipal El Salto;Viña del Mar;300
Campo Deportivo Colegio Albamar Concón;Concón;300
Campo Deportivo Colegio Aconcagua;Quilpué;300
Cancha Atlético Baquedano;Villa Alemana;300
Estadio Municipal de Cochamó;Cochamó;300
Estadio Marista de Curicó;Curicó;300
Cancha Estrella de Maipú Sur;Santiago (Maipú);300
Cancha 4 Álamos;Santiago (Maipú);300
Cancha El Maitén;Maipú (Rinconada de Maipú);300
Complejo Deportivo Bajos de Mena;Santiago (Puente Alto);300
Estadio San Gerónimo;Santiago (Puente Alto);300
Estadio Villa Padre Hurtado;Santiago (Puente Alto);300
